CASENUM,VEH_NO,STRATUM,STRATUMNAME,REGION,REGIONNAME,PSU,PJ,PSU_VAR,URBANICITY,URBANICITYNAME,PVEHICLESF,PVEHICLESFNAME,PSUSTRAT,WEIGHT
202103211927,2,9,Stratum 9 - LMY PV No Injuries in Crash,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",70,138,70,2,Rural Area,0,None,16,179.01911487
202103213119,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,233.29289273
202103213269,2,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",44,388,44,2,Rural Area,0,None,25,135.32146232
202103213745,2,7,Stratum 7 - M/H Truck or Bus,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,0,None,16,163.02977702
202103215250,2,9,Stratum 9 - LMY PV No Injuries in Crash,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",39,4154,39,1,Urban Area,0,None,7,171.74514853
202103215250,3,9,Stratum 9 - LMY PV No Injuries in Crash,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",39,4154,39,1,Urban Area,0,None,7,171.74514853
202103215250,4,9,Stratum 9 - LMY PV No Injuries in Crash,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",39,4154,39,1,Urban Area,0,None,7,171.74514853
202103215350,2,10,Stratum 10 - Other,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",60,257,60,1,Urban Area,0,None,21,283.79135534
202103218278,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1709,31,1,Urban Area,0,None,2,249.65020876
202103218338,2,7,Stratum 7 - M/H Truck or Bus,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1459,33,1,Urban Area,0,None,11,163.65167236
202103218412,3,2,Stratum 2 - Not a MV Occupant Any Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2292,76,1,Urban Area,0,None,2,42.259880064
202103218425,2,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1709,31,1,Urban Area,0,None,2,174.07977068
202103218427,2,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2298,76,1,Urban Area,0,None,2,173.71477342
202103218427,3,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2298,76,1,Urban Area,0,None,2,173.71477342
202103218438,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1709,31,1,Urban Area,0,None,2,249.65020876
202103218524,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1721,31,1,Urban Area,0,None,2,249.65020881
202103218935,2,10,Stratum 10 - Other,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",56,211,211,1,Urban Area,0,None,20,274.41677099
202103219373,2,9,Stratum 9 - LMY PV No Injuries in Crash,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,0,None,10,183.87553158
202103219889,3,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None,11,235.31544725
202103220551,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,28.260852768
202103220590,3,8,Stratum 8 - NLMY PV Minor Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",77,4151,77,2,Rural Area,0,None,9,139.78277233
202103220609,2,8,Stratum 8 - NLMY PV Minor Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",77,4151,77,2,Rural Area,0,None,9,139.78277233
202103220681,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1484,33,1,Urban Area,0,None,11,234.43684708
202103220845,2,5,Stratum 5 - NLMY PV Serious Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1709,31,1,Urban Area,0,None,2,24.430025809
202103221008,3,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1741,72,1,Urban Area,0,None,1,59.974010273
202103221008,4,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1741,72,1,Urban Area,0,None,1,59.974010273
202103221030,2,10,Stratum 10 - Other,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,297,68,1,Urban Area,0,None,23,253.60984009
202103221209,2,7,Stratum 7 - M/H Truck or Bus,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",29,966,29,1,Urban Area,0,None,7,166.56210283
202103222460,2,10,Stratum 10 - Other,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,0,None,25,227.4688732
202103223196,1,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,243.29732374
202103223333,2,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4056,68,1,Urban Area,0,None,23,153.83181378
202103223333,3,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4056,68,1,Urban Area,0,None,23,153.83181378
202103223333,4,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4056,68,1,Urban Area,0,None,23,153.83181378
202103223343,2,10,Stratum 10 - Other,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",46,337,46,1,Urban Area,0,None,22,258.07970718
202103225703,2,7,Stratum 7 - M/H Truck or Bus,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",78,4146,78,1,Urban Area,0,None,10,169.07990565
202103226007,3,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,28.204767719
202103227815,3,4,Stratum 4 - LMY PV Serious Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,21.527060043
202103227854,2,2,Stratum 2 - Not a MV Occupant Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,27.545013803
202103227923,2,3,Stratum 3 - Motorcycle Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,23.679153624
202103228015,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,230.93204089
202103228167,2,7,Stratum 7 - M/H Truck or Bus,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",47,4153,47,2,Rural Area,0,None,9,172.99047082
202103228195,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",47,4153,47,2,Rural Area,0,None,9,240.78768448
202103228688,1,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",82,2168,82,2,Rural Area,0,None,19,224.94221104
202103229230,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",58,4143,58,1,Urban Area,0,None,6,226.8716928
202103229230,3,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",58,4143,58,1,Urban Area,0,None,6,226.8716928
202103229594,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",51,1078,51,1,Urban Area,0,None,10,236.46156452
202103229838,3,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,233.29289273
202103229838,4,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,233.29289273
202103229838,5,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,233.29289273
202103229911,2,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,141.68889374
202103231081,2,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",44,388,44,2,Rural Area,0,None,25,135.32146232
202103231368,2,9,Stratum 9 - LMY PV No Injuries in Crash,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",29,970,29,1,Urban Area,0,None,7,175.50815491
202103231441,2,8,Stratum 8 - NLMY PV Minor Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",29,954,29,1,Urban Area,0,None,7,135.01548846
202103231466,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",66,1762,66,1,Urban Area,0,None,1,235.54637316
202103231620,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1678,34,1,Urban Area,0,None,1,263.17516357
202103231741,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1692,34,1,Urban Area,0,None,1,263.17516353
202103231753,2,8,Stratum 8 - NLMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1684,34,1,Urban Area,0,None,1,150.39850537
202103233599,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,234.94384046
202103233676,2,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1693,34,1,Urban Area,0,None,1,175.69166219
202103233682,3,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1693,34,1,Urban Area,0,None,1,212.85960874
202103233682,4,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1693,34,1,Urban Area,0,None,1,212.85960874
202103233682,5,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1693,34,1,Urban Area,0,None,1,212.85960874
202103233699,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1484,33,1,Urban Area,0,None,11,234.43684708
202103233699,3,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1484,33,1,Urban Area,0,None,11,234.43684708
202103233809,2,5,Stratum 5 - NLMY PV Serious Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1692,34,1,Urban Area,0,None,1,26.30848145
202103233809,3,5,Stratum 5 - NLMY PV Serious Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1692,34,1,Urban Area,0,None,1,26.30848145
202103233809,4,5,Stratum 5 - NLMY PV Serious Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",34,1692,34,1,Urban Area,0,None,1,26.30848145
202103233819,2,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2286,76,1,Urban Area,0,None,2,192.36259382
202103233925,2,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2286,76,1,Urban Area,0,None,2,61.827287488
202103233925,3,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2286,76,1,Urban Area,0,None,2,61.827287488
202103233925,4,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2286,76,1,Urban Area,0,None,2,61.827287488
202103233933,2,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2298,76,1,Urban Area,0,None,2,192.36259378
202103233933,3,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",76,2298,76,1,Urban Area,0,None,2,192.36259378
202103234105,3,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",66,1762,66,1,Urban Area,0,None,1,62.87949118
202103236059,2,5,Stratum 5 - NLMY PV Serious Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,23.38947635
202103236137,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",39,4154,39,1,Urban Area,0,None,7,224.55420319
202103236243,2,9,Stratum 9 - LMY PV No Injuries in Crash,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",38,578,38,1,Urban Area,0,None,14,218.30247405
202103236387,2,3,Stratum 3 - Motorcycle Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",29,972,29,1,Urban Area,0,None,7,36.77182093
202103236450,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",81,3122,81,2,Rural Area,0,None,4,237.8976298
202103236475,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",27,900,27,1,Urban Area,0,None,6,224.90048541
202103236475,3,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",27,900,27,1,Urban Area,0,None,6,224.90048541
202103236605,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,243.29732374
202103236635,2,6,Stratum 6 - LMY PV Minor Injury,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,59.974010282
202103236637,1,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,243.29732374
202103236781,1,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",14,2755,14,2,Rural Area,0,None,9,235.22957012
202103236941,2,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,0,None,16,137.88546242
202103237913,2,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",28,4139,28,1,Urban Area,0,None,11,142.03985939
202103238070,2,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,0,None,25,137.21707262
202103238070,3,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",20,4140,20,2,Rural Area,0,None,25,137.21707262
202103238511,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,234.75289597
202103238715,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,28.260852768
202103238901,2,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,173.89634991
202103238909,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1484,33,1,Urban Area,0,None,11,234.43684708
202103239100,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",54,517,54,1,Urban Area,0,None,14,233.41065642
202103239172,2,6,Stratum 6 - LMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",60,245,60,1,Urban Area,0,None,21,71.358003496
202103239172,3,6,Stratum 6 - LMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",60,245,60,1,Urban Area,0,None,21,71.358003496
202103239675,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,0,None,10,236.81933895
202103241330,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",39,4154,39,1,Urban Area,0,None,7,224.55420319
202103241497,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",25,4150,25,1,Urban Area,0,None,8,232.96191275
202103241555,2,8,Stratum 8 - NLMY PV Minor Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",25,4150,25,1,Urban Area,0,None,8,139.77562243
202103241782,2,8,Stratum 8 - NLMY PV Minor Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,138.78097638
202103241973,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,230.93204089
202103242143,2,3,Stratum 3 - Motorcycle Any Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",67,4152,67,1,Urban Area,0,None,8,23.679153624
202103242170,2,5,Stratum 5 - NLMY PV Serious Injury,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",47,4153,47,2,Rural Area,0,None,9,40.958001608
202103242198,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",47,4153,47,2,Rural Area,0,None,9,240.78768448
202103243002,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",33,1481,33,1,Urban Area,0,None,11,234.43684699
202103243018,1,7,Stratum 7 - M/H Truck or Bus,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",13,1207,13,1,Urban Area,0,None,3,177.66595461
202103243057,2,6,Stratum 6 - LMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",54,516,54,1,Urban Area,0,None,14,57.576880015
202103243356,2,8,Stratum 8 - NLMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",44,386,44,2,Rural Area,0,None,25,135.32146232
202103243543,2,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1714,31,1,Urban Area,0,None,2,200.23836131
202103243719,2,9,Stratum 9 - LMY PV No Injuries in Crash,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,295,68,1,Urban Area,0,None,23,195.70486131
202103243908,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",63,4135,63,2,Rural Area,0,None,16,228.05617439
202103245882,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",75,4144,75,2,Rural Area,0,None,19,224.65381639
202103246199,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,234.75289597
202103246222,2,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,142.09242059
202103246222,3,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,142.09242059
202103246363,2,5,Stratum 5 - NLMY PV Serious Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,23.38947635
202103246488,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",80,1800,80,1,Urban Area,0,None,2,253.38256689
202103246588,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",17,1053,17,1,Urban Area,0,None,15,28.076413961
202103246792,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",31,1709,31,1,Urban Area,0,None,2,249.65020876
202103248927,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,234.75289597
202103248927,3,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,29,Default Code Used for Vehicle Numbering,15,234.75289597
202103249139,2,9,Stratum 9 - LMY PV No Injuries in Crash,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",54,515,54,1,Urban Area,0,None,14,181.29142614
202103249241,1,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",80,1800,80,1,Urban Area,0,None,2,195.33822695
202103249503,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1747,72,1,Urban Area,0,None,1,243.29732374
202103249504,1,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",13,1208,13,1,Urban Area,0,None,3,256.84049366
202103249750,2,6,Stratum 6 - LMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4055,68,1,Urban Area,0,None,23,63.71888548
202103249750,3,6,Stratum 6 - LMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4055,68,1,Urban Area,0,None,23,63.71888548
202103249750,4,6,Stratum 6 - LMY PV Minor Injury,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",68,4055,68,1,Urban Area,0,None,23,63.71888548
202103250145,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",59,4137,59,1,Urban Area,0,None,10,236.81933895
202103250945,2,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,28.204767719
202103250945,3,2,Stratum 2 - Not a MV Occupant Any Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",40,4147,40,1,Urban Area,0,None,15,28.204767719
202103251007,2,10,Stratum 10 - Other,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",77,4151,77,2,Rural Area,0,None,9,230.08546519
202103251133,2,10,Stratum 10 - Other,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,243.29732374
202103251160,2,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",72,1723,72,1,Urban Area,0,None,1,188.74980953
202103251331,3,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",66,1757,66,1,Urban Area,0,None,1,198.82096118
202103251331,4,9,Stratum 9 - LMY PV No Injuries in Crash,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",66,1757,66,1,Urban Area,0,None,1,198.82096118
202103252977,3,8,Stratum 8 - NLMY PV Minor Injury,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,141.99843358
202103253177,2,10,Stratum 10 - Other,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",83,4148,83,1,Urban Area,0,None,13,234.94384046
