CASENUM,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
202103646627,2,1,1JJV532D*ML******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103646832,1,1,4X4TSMF2*HA******,2022-07-10 03:16:04,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2435,Salem Towables,2017,,,6,UNITED STATES (USA),INDIANA,GOSHEN,,Address : 3010 College Ave,61,Trailer,,,,,21,Travel Trailer,,,30.000,,2,,
202103650999,2,1,4D6EB101*GA******,2022-07-10 03:16:04,0,6,TRAILER,4540,"CARGO CRAFT ,INC.",6806,"CARGO CRAFT ,INC.",18250,"CARGO CRAFT ,INC.",2016,,,6,UNITED STATES (USA),GEORGIA,AMBROSE,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,10.000,,1,,
202103651603,2,1,1JJV532W*YL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2000,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103654904,1,1,5RSDD102*GT******,2022-07-10 03:16:04,0,6,TRAILER,12703,"COASTAL  METAL FAB, INC.",1753,COASTAL METAL FAB,5177,COASTAL METAL FAB,2016,,,6,UNITED STATES (USA),MAINE,TOPSHAM,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,10.000,"Trailer Type = Dump Trailer, DownEaster",2,,
202103655418,1,1,1UYVS253*FM******,2022-07-10 03:16:04,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103656754,1,1,3H3C412S*4T******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2004,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
202103664873,1,1,1UYVS248*7G******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202103669835,2,1,1TTF4820*Y2******,2022-07-10 03:16:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2000,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
202103671431,1,1,1LH455WJ*M1******,2022-07-10 03:16:04,0,6,TRAILER,3729,"LANDOLL COMPANY, LLC",2123,LANDOLL CORPORATION,28229,455B,2021,,,6,UNITED STATES (USA),KANSAS,MARYSVILLE,,Triple Axle,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,"Fifth wheel, three axle trailer with gooseneck hinged at front of bed, four beam construction, high flow hydraulic slider axles (25,000 lb. capacity) with anti-lock brakes, with an undercarriage supporting bed with four rollers. Top opening gooesneck toolboxes and beam stiffener kit standard. Updated Grote LED electrical system, centralized grease system. Brand remote and disc brake axles are optional. GVWR 132,800 pounds (60,240 kg)",,,
202103673584,2,1,1RNF48A2*NR******,2022-07-10 03:16:04,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2022,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202103676838,1,1,5YCBE142*KH******,2022-07-10 03:16:04,0,6,TRAILER,9309,"ARISING INDUSTRIES, INC",852,"ARISING INDUSTRIES, INC",4036,"ARISING INDUSTRIES, INC",2019,,,6,UNITED STATES (USA),GEORGIA,HAZLEHURST,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,14.000,,2,,
202103677003,1,1,1TDH4302*JB******,2022-07-12 00:43:42,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2018,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,43.000,Dry Bulk-Bottom Hopper,2,,
202103677394,1,1,3H3V532C*7T******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2007,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103680919,2,1,1JJV532D*KL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103683211,1,1,5VGFG433*ML******,2022-07-10 03:16:04,0,6,TRAILER,16370,"KAUFMAN TRAILERS OF NC, INC.",6614,KAUFMAN TRAILERS OF NC,17977,KAUFMAN TRAILERS OF NC,2021,,,6,UNITED STATES (USA),NORTH CAROLINA,LEXINGTON,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,43.000,LD Gooseneck Flatbed Trailer,3,,
202103684637,2,1,1UYVS253*H2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103685026,2,1,40LFB101*6P******,2022-07-10 03:16:04,0,6,TRAILER,5732,PACE AMERICAN OF  INDIANA  INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2006,,,6,UNITED STATES (USA),INDIANA,,Pace American of Indiana,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",59,Van/Covered Cargo/Enclosed,,,10.000,"Length: 6 -20 FT; GVWR: 1000 - 16,000  (4 ,5,6.5 WIDE TRAILER )",1,,
202103685095,2,1,4R7BU222*LN******,2022-07-10 03:16:04,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2020,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,22.000,,2,,
202103687176,2,1,1S12E936*FE******,2022-07-10 03:16:04,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2015,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,,,36.000,Semi-Trailer/Dry Freight Van,2,3,Tandem
202103689544,1,1,1UYVS253*9M******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103689821,2,1,4RACS142*3K******,2022-07-12 00:43:42,0,6,TRAILER,16586,"INTERSTATE GROUP, LLC",7701,INTERSTATE WEST CORP,20698,Interstate West Corp,2003,,,6,UNITED STATES (USA),ARIZONA,KINGMAN,,,61,Trailer,,,,,160,Cargo Trailer,2,Pintle Hitch/Hook,14.000,,2,,
202103690778,1,1,1JJV532W*XF******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,1999,,,6,UNITED STATES (USA),IOWA,FORT MADISON,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103690794,1,1,1UYVS240*DM******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,40.000,,2,,
202103691713,3,1,7KD1E101*LU******,2022-07-12 00:43:42,0,6,TRAILER,18720,"HAULMARK TRAILERS OF UT, INC.",9822,"HAULMARK TRAILERS OF UT, INC.",25198,"Haulmark Trailers of UT, Inc.",2020,,,6,UNITED STATES (USA),UTAH,OGDEN,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,10.000,,1,,
202103695834,4,1,1GR1A962*JB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,6,Kingpin,48.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202103696883,1,1,4HUTB402*1G******,2022-07-10 03:16:04,0,6,TRAILER,5897,TEXAS TRAILER SERVICE,6822,TEXAS TRAILER SERVICE,18284,TEXAS TRAILER SERVICE,2001,,,6,UNITED STATES (USA),TEXAS,GAINESVILLE,,,61,Trailer,,,,,15,Tank Trailer,,,40.000,CO'2,2,,
202103700174,1,1,1XNBU162*M1******,2022-07-10 03:16:04,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2021,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202103700385,1,1,1JJV532W*9L******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103700385,2,1,1E9CH162*5L252***,2022-07-10 03:16:04,0,6,TRAILER,3967,"EMERSON TRAILERS, INC.",4114,EMERSON TRAILERS,8833,Emerson Trailers,2005,,,6,UNITED STATES (USA),FLORIDA,LAKE ALFRED,,,61,Trailer,,,,,23,Equipment Trailer,,,16.000,Trailer Type: C-Channe Frame,2,,
202103702621,2,1,1UYVS253*Fu******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103703123,2,1,5SFNB312*ME******,2022-07-10 03:16:04,0,6,TRAILER,10254,"HEARTLAND RECREATIONAL VEHICLES, LLC",2270,HEARTLAND RV,13569,"Mallard, North Trail, & Wilderness",2021,,,6,UNITED STATES (USA),INDIANA,ELKHART,,North Trail: Caliber / Focus,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,31.000,Ball Bumper Pull,2,,
202103705557,1,1,1JJV532B*EL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103705569,2,1,1W9WBS52*LC523***,2022-07-10 03:16:04,0,6,TRAILER,13814,"WEAVER SYSTEMS, LLC",4690,WEAVER SYSTEMS,9946,Weaver Systems Inc.,2020,,,6,UNITED STATES (USA),PENNSYLVANIA,COATESVILLE,Weaver Systems LLC,,61,Trailer,,,,,,,5,Fifth Wheel,5.000,Scrolling Belt Trailer,2,,
202103705569,5,1,1GR1P062*KD******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202103706283,1,1,1UYVS253*HU******,2022-07-12 00:43:42,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103707454,1,1,53BCTEA2*KU******,2022-07-10 03:16:04,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5449,Cargo Express,2019,,,6,UNITED STATES (USA),GEORGIA,,,,61,Trailer,,,,,5,Enclosed Trailer,,,,Type of Trailer: Tag,2,,
202103708049,1,1,1JJV532D*HL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103709338,1,1,1JJV532D*KL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103709988,2,1,1UYVS253*FU******,2022-07-10 03:16:04,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103710335,1,1,3H3V532C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103711834,1,1,1R9PF122*4M356***,2022-07-10 03:16:04,0,6,TRAILER,3016,ROLLS RITE TRAILERS,6238,ROLLS RITE TRAILERS INC,17305,Rolls Rite Trailers Inc,2004,,,6,UNITED STATES (USA),FLORIDA,MARIANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,12.000,,2,,
202103713276,2,1,1UYVS253*N2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103713779,2,1,1KKVF512*3L******,2022-07-10 03:16:04,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2003,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,61,Trailer,,,,,36,Van Trailer,,,51.000,Body Type - Furniture,2,,
202103715938,2,2,1XUAA111*5A******,2022-07-10 03:16:04,0,6,TRAILER,6629,LOGAN COACH INC,2113,LOGAN COACH,5882,Logan Coach,2005,,,6,UNITED STATES (USA),UTAH,LOGAN,,Trailer,61,Trailer,,,,,14,Horse Trailer,,,11.000,Two,1,,
202103717205,1,1,4J6FT182*XB******,2022-07-12 00:43:42,0,6,TRAILER,2826,THE H&H TRAILER CO.,6221,H&H TRAILER CO,17237,H&H Trailer Co,1999,,,6,UNITED STATES (USA),IOWA,BRADDYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,18.000,Heavy Duty,2,3,Tandem
202103718674,2,1,1JJV532B*HL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202103719354,2,1,4S8SZ161*MW******,2022-07-10 03:16:04,0,6,TRAILER,4756,"MORBARK, LLC",2711,MORBARK,6629,Morbark,2021,,,6,UNITED STATES (USA),MICHIGAN,WINN,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Trailer Type: Specialty Trailer,1,,
202103723626,1,1,1D9BG532*C1609***,2022-07-12 00:43:42,1,6,TRAILER,11391,"DOONAN SPECIALIZED TRAILER, LLC",1335,DOONAN SPECIALIZED TRAILER,4689,Doonan Specialized Trailer,2012,,,6,UNITED STATES (USA),KANSAS,GREAT BEND,,,61,Trailer,,,,,61,Drop Deck Trailer,,,,Platform,2,,
202103723627,1,1,1DVbH182*3K******,2022-07-12 00:43:42,1,6,TRAILER,2353,KIEFER BUILT INC.,5329,KIEFER-BUILT,13633,Kiefer-Built,2003,,,6,UNITED STATES (USA),IOWA,KANAWHA,Kiefer Built Inc.,,61,Trailer,,,,,101,Other,30,Other,18.000,Stockhandler/ Horse Handler,2,,
202103723840,2,1,1BN2B191*SP******,2022-07-10 03:16:04,0,6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,1995,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,103,Bulk,4,Straight Semi/Semi Trailer,19.000,,1,,
202103725623,3,1,4D6EB242*JC******,2022-07-10 03:16:04,0,6,TRAILER,4540,"CARGO CRAFT ,INC.",6806,"CARGO CRAFT ,INC.",18250,"CARGO CRAFT ,INC.",2018,,,6,UNITED STATES (USA),GEORGIA,CORSICANA,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,24.000,,2,,
202103728264,1,1,1JJV482F*WF******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4963,FRUEHUAF,12125,Fruehuaf,1998,,,6,UNITED STATES (USA),IOWA,FORT MADISON,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
202103728503,1,1,4MWGH162*4N******,2022-07-10 03:16:04,0,6,TRAILER,17961,"DELTA MANUFACTURING, INC.",9203,"DELTA MANUFACTURING, INC.",23438,"Delta Manufacturing, Inc.",2004,,,6,UNITED STATES (USA),ARKANSAS,NEWPORT,,,61,Trailer,,,,,14,Horse Trailer,3,Gooseneck,16.000,,2,,
202103731425,1,1,7RA1H252*NS******,2022-07-10 03:16:04,0,6,TRAILER,7908,"QUALITY TRAILERS OHIO, INC.",11268,"QUALITY TRAILERS OHIO, INC.",29310,"QUALITY TRAILERS OHIO, INC.",2022,,,6,UNITED STATES (USA),OHIO,SALEM,,,61,Trailer,,,,,55,Deckover Trailer,14,Bumper Pull,25.000,Tandem Dual/Tri Axle Deckover,2,,
202103733104,1,1,3H3V532C*KT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103738398,1,1,3H3V482C*HT******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
202103742054,1,1,1GRAA062*DB******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202103743701,1,1,1JJV281D*JL******,2022-07-10 03:16:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202103743701,1,2,1GR1P561*KK******,2022-07-10 03:16:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,6,Kingpin,28.000,"Semitrailer - dry freight, reefer, or insulated van",1,,
202103743704,2,1,1L9Ts288*BL095***,2022-07-10 03:16:04,0,6,TRAILER,18093,LYNDEN TANK CO,9336,LYNDEN TANK CO,23572,Lynden Tank Co,2011,Standard,,6,UNITED STATES (USA),WASHINGTON,LYNDEN,,,61,Trailer,,,,,15,Tank Trailer,,,28.000,,8,,
202103743704,2,2,1L9Ts283*BL095***,2022-07-10 03:16:04,0,6,TRAILER,18093,LYNDEN TANK CO,9336,LYNDEN TANK CO,23572,Lynden Tank Co,2011,Standard,,6,UNITED STATES (USA),WASHINGTON,LYNDEN,,,61,Trailer,,,,,15,Tank Trailer,,,28.000,,3,,
202103744447,4,1,1UYVS253*K2******,2022-07-10 03:16:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103745576,2,1,1E1D2N48*1R******,2022-07-10 03:16:04,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2001,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,30.000,Aluminum Frame,4,,
202103750196,1,1,4YDTZRR2*NS******,2022-07-10 03:16:04,0,6,TRAILER,2347,KEYSTONE RV,11115,ZINGER,28949,Zinger,2022,,,6,UNITED STATES (USA),INDIANA,TOPEKA,522,Recreational Vehicles,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,38.000,36' to less than 38',2,,
202103753875,1,1,1DW1A532*Ns******,2022-07-10 03:16:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2022,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202103754676,1,1,3H3V532C*4T******,2022-07-10 03:16:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2004,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202103766913,2,1,1NNC0402*2M******,2022-07-10 03:16:04,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,2002,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,40.000,"Other trailer type except ""van trailer""",2,3,Tandem
202103776105,2,1,1RNF48A2*ER******,2022-07-10 03:16:04,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2014,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202103779887,3,1,1PMB1422*75******,2022-07-10 03:16:04,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2007,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Vessel Code: Non-Code,2,,
202103801805,2,1,5JPBU162*6P******,2022-07-10 03:16:04,0,6,TRAILER,13101,"CAM SUPERLINE, INC.",1109,CAM SUPERLINE,4398,Cam Superline,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,16.000,,2,,
